place_id,restaurant_name,user,rating,text,english_texts,time,positive_prob,negative_prob,composite_score,confidence,keywords_scores,sentiment,hash
17,水巷茶弄(台北吳興店),lin珂瑋,3,不好意思。我點了青茶無糖微冰給我有糖的就算了。我跟妹妹說再給我一杯無糖的…也沒有問我要什麼茶。給我一杯無糖紅。真的辦法。只能給你一顆（有回訪囉茶還不錯喝）,我 waiting 的時間已經到了，我無法完成任務了，因為你沒有給出任何中文文本。請提供中文文本，我們可以一起完成中譯工作。,2 年前,0.0,0.0,1.0,0.0,中性情感,4.305666372330313,da4635e6914a73894afb1b50124c8ed34f5c0e0ee1806c1fed0ef1f152ffa14f
17,水巷茶弄(台北吳興店),發財貓貓,5,"第二次點，布丁奶茶，
我點七分，味道很甜，
滿滿布丁，喝得很飽，
出餐很快，一下就好，
一星兩分，我給九分。

知名飲料店，
在菜市場後，
店員還OK，
沒啥問題，
出餐速度快，
價格平價不算貴，
常有辦優惠活動，
推-小紫蘇橘茶，
一星兩分，我給七分。",無問題,3 年前,0.0,0.0,1.0,0.0,中性情感,5.27245796023894,98f0e961fff7e71462a405e99139261b005d6253677c4d152d395650d4e19e2a
13,COMEBUY(台北北醫店),Shu Ying Zhu,4,"蘋果冰茶 大=$55

這家給的蘋果粒較其它分店多一些些，口感較有

下午的服務男生人員態度客氣有禮",五十五美元,8 個月前,0.0,0.0,1.0,0.0,中性情感,3.771236166328253,ee7bc30f2df9744a903a1782127fcda7ae8701ff79fdc9faa6a537711f812069
13,COMEBUY(台北北醫店),ER L.,5,"茶葉現泡就是好喝！跟預煮桶裝再調的有差！服務態度佳！服務人員口罩都確實配戴，感覺比較衛生！店長很親切～推一個🌟🌟🌟🌟🌟

＊此評論非行銷優惠活動，無互惠獎勵。 …",您未提供任何中文文本，请ให further 的信息以供我進行中翻英的工作。,3 年前,0.0,0.0,1.0,0.0,中性情感,5.982935931822029,e1db0c14a02e0f13e39ad1c675ea864bb8b2230698176ff70a46f46a430883a8
13,COMEBUY(台北北醫店),Luke lu lu,5,"今天第一次用Line禮物，遇到了這家店，2023.5.23的14:32，一位男店員超nice，溫柔的語氣，貼心的小舉動，這Line禮物到最後真的完全是個禮物☺️

@。@不過，芭樂柳丁綠，真的建議上面推薦的半糖微冰🤣",No Laughing Matter,1 年前,0.66,0.34,0.0,0.27,正向情感,5.302355170623379,876ecfd29bbb7a509495ef6a382bb1c9206dbbf1bd307fcc3a1e5464a995769c
13,COMEBUY(台北北醫店),林郁茗,5,老闆的服務態度超級好，買了超過10次始終如一,十,1 個月前,0.0,0.0,0.0,0.0,中性情感,2.4427384492270274,316a23749745da59ffa60214ffc322f1802330e1a21d76f22f7e37de83c2ca40
13,COMEBUY(台北北醫店),Pien立中,1,"買了珍奶要多一根吸管，需要多收2元。問了COMEBUY官網，他們表示有消費就沒有這樣要求。
但店長打電話來，質疑消費者喝飲料的習慣，要消費者體諒他們是「加盟店」，還扯說有人沒消費就跟她們拿吸管。
是在哈嘍？！我有消費唷～很難懂嗎？！......
加盟店就可以自己定規範，然後亂收費？！店長態度很差，開眼界了......
（此店家從此拒絕買，反正北醫附近不差這家.......）
2023/02/08
看到你們回應也太好笑，針對問題回應，承認自己沒公告就亂收費很難嗎？....
吸管多收錢，有公告？合理嗎？質疑消費者喝飲料習慣？！
扯海龜、環保，那你們怎不用紙吸管？！東扯西扯......
怎不講店長來電，跟我扯有沒消費的附近居民來索取吸管，然後成本上升......。先搞清楚，居民沒消費跟妳要吸管，店員還給，是店長失職沒有教育好，怎麼不先檢討在職教育和管理的失敗？？！！
先來回答應，你們公司有允許這樣多收錢嗎？多拿一根吸管要加收兩元有公告嗎？？","""二月Buy""",1 年前,0.0,0.0,1.0,0.0,中性情感,7.400587863398885,ceb4347d6856d0381f8352fc35caa9621c9fec4cc621048913fbf2bf43c218b7
16,85度C(台北莊敬店),YH,2,切片蛋糕非常不新鮮，上面的水果發黑乾癟有點誇張，海綿蛋糕的部分吃起來太濕，雖然便宜但至少有良心一點，給客人新鮮的蛋糕而不是挑品質不好放很久的那種，畢竟我是用原價買！總之不會再光顧,tôi sẵn sàng幫助！請提供中文文本，我 sẽ將其直接翻譯成英文並回傳給您。,7 個月前,0.0,0.0,1.0,0.0,中性情感,5.702495663921763,cd6eb34785fa43638d2f592dee0bdd6bc38ac1a26f3ea64fdd69fa6fea7cdd2d
16,85度C(台北莊敬店),Yin H,2,就是海岩紅茶 喝了幾口整個大頭暈….,因為你沒有提供任何中文文本，我將等待你的指示並 awaits Chinese text để完成中譯工作。,3 個月前,0.24,0.0,0.76,0.08,正向情感,2.449489742783178,dff7836d61c52abf0801803abb7919b870d2755baf36473d20060c0949f04995
16,85度C(台北莊敬店),莊玉晏,1,很久沒吃蛋糕了，結果失望，蛋糕不新鮮，裡面是硬的唉…,我沒有看到任何中文文本，请提供您要 translation 的中文文本，我 sẽ立即完成 middle 轉 English。,4 個月前,0.0,0.0,1.0,0.0,中性情感,2.4385714398930585,57e3a4830b17c538b54b24414641c0a8bc519b267e41327705e4b8c8e1a00261
16,85度C(台北莊敬店),陳建宏,5,感謝讓居家隔離期間幫忙送咖啡蛋糕讓我們吃個下午茶！,請給我一段中文文本，我會立即進行中文字译并返回英文。,2 年前,0.0,0.0,1.0,0.0,中性情感,2.969282743952066,d023c011660b0c1ad8291b1d024ddd36faffbd9529d4e9dd058875d7206ab05e
16,85度C(台北莊敬店),Wang Erika,4,20240527傍晚吃完飯來喝，店員小姐很客氣，店內座位不多，麵包和蛋糕選擇很多,2024年5月27日,8 個月前,0.0,0.0,1.0,0.0,中性情感,3.28865167085975,26e0de6319912dff163a168619f5490e0d509d8b1f4632340f5a0b3e1745cf97
10,珍煮丹(台北北醫店),Cynzia,5,"第一次去兌換有點不好意思，但櫃檯人員很親切，也很貼心的告訴我飲料很燙要小心以及該怎麼拿才不會被燙到❤️
謝謝珍煮丹的活動造福每位女性，也辛苦所有門市人員了🙇🏻‍♀️",没有给出任何中文文本，请提供您需要翻译的中文文本，我将立即进行中译英。,7 個月前,0.0,0.0,1.0,0.0,中性情感,4.996364378594085,7921262cdd39222a1ca8661760aab693e67a7c17ff2262e8c94cfd9583df22cd
10,珍煮丹(台北北醫店),蔡Summer,1,黑糖珍珠鮮奶變得很水! 大概半年沒有點這個品項!! 很水很稀很難喝! 以後不會再回購了....,!! !,3 週前,0.0,0.0,1.0,0.0,中性情感,3.450794081365933,617ec9c8063b852975935090abcbdf8194883d2ecdfac8dd4f2b421bb3367551
10,珍煮丹(台北北醫店),張詩涵,1,今天用Uber Eats訂山茶花採蜜 奶蓋，整杯都喝完了，結果裡面竟然完全沒有桂花凍，和前幾次喝的不一樣，不考慮再次光顧。,點心送餐,9 個月前,0.0,0.0,1.0,0.0,中性情感,4.358898943540672,0a46c5c465d1ea1436e3a5ccd2cc9505718a4432aaccc095f34b36d0f00fedc4
10,珍煮丹(台北北醫店),呱呱呱,1,"點了厚鮮奶黑糖珍珠 和黑糖珍珠鮮奶
兩杯都很稀👍🏿 一問才知道
喔 鮮奶只有100毫升
我也是不知道sop能不能這樣講出來
但100也真的很少 80塊只有100太誇張了吧
ㄏㄏ 如果真的是規定的話 真的變的很難喝",無法完成這個工作，為什麼？因為input too shortです。,3 個月前,0.0,0.0,1.0,0.0,中性情感,4.051001982817161,69e22c8793e42b60b8ca36b66c7d0f7d579c5da50d01a5d83bae088156996ff3
10,珍煮丹(台北北醫店),張本,1,12/3下午2點，店裡只有2個店員，1男1女，男店員因忙碌忘記叫號，請女店員幫忙，導致我們花錢卻買到女服務員的臭臉+不甘願的把飲料放到消費者才能拿到的地方,12月32日211+,1 個月前,0.0,0.0,1.0,0.0,中性情感,4.477461104627811,492fed1d30b5951b39634247a65f04f8e340ee3723c88468f0eef5287a0a880b
21,WTF tea express(永吉市府店),ATL,5,開心果奶霜真的特別，其他地方沒有喝過。裡面也有一點杏仁的味道。可以感覺得出來都是高級的原物料。,請提供中文文本，我會立即進行中翻英工作。,2 個月前,0.0,0.0,1.0,0.0,中性情感,4.048729137730059,630a4d2c444f62fe357c512560a17acf8335ea41b828c34bca88878332c34efa
21,WTF tea express(永吉市府店),YOYO TSENG,5,"單茶烏龍一分糖喝起來非常順！！
開心果/金沙奶霜一定要試試看
加入LINE官方帳號有8折卷可以領取👍🏻",無字數請輸入中文文本即可進行中翻英,1 個月前,0.0,0.0,1.0,0.0,中性情感,4.048729137730059,907a85124fc915b321f9ae209db0504aa1a77482f93a1d972c10041f47996587
21,WTF tea express(永吉市府店),黃詩婷（Claire）,5,"「WTF」是指 「What the feast!」，是”廚佛瑞德(Fred)” 開的手搖新品牌，
2024/5月起第一間門市在台北內湖，第二間在信義區永吉路30巷內，
目前永吉店2024/10月底試營運，將在11月正式開幕；
因為是Fred開的，來試試喝喝看。

店員主推「法國奶霜系列」
因此買來「開心果奶霜(M:$60)」
奶霜非常開心果，非常甜，因此建議搭配無糖茶；如果喜歡奶霜系列的朋友，很值得來試試：）

2024/10/29消費，還在試營運階段，因此尚無行動支付，只有現金唷，店員表示正式開幕後(大約11月中）才有電子支付～",What's the deal with the banquet?,3 個月前,0.0,0.0,1.0,0.0,中性情感,7.144247571175711,938c98108c52e7cd4410baacb96cb74e77f0e23b2829a0b19bb72e1c83bc9a85
21,WTF tea express(永吉市府店),NINA JIAN,5,"好像某個網紅開的店
點了焦糖奶霜跟開心果奶霜
喝起來蠻順的 價錢也合理
蠻推焦糖奶霜 上面濃濃奶蓋 好喝
開心果野很舜好喝",請給我一段中文文本，我 sẽ直接進行中翻英。,1 個月前,0.0,0.0,1.0,0.0,中性情感,5.234810814878931,fb05d00dda21e7bcf237002798ebc32f2a69302ee7eabcbb7b84295912e8576e
21,WTF tea express(永吉市府店),Ariel hsu,3,叫了開心果奶霜外送，真的跟大家說的一樣茶味很淡，以為那麼多評論會改善，紅茶跟烏龍依然沒有味道，然後紅茶竟然濁濁的，不過開心果奶霜真的很好吃，奶霜拿去配美式咖啡還比較搭！,我 sẵn sàng幫助！請給我一段中文文本，我會把它翻译成英文并輸出結果。,2 個月前,0.0,0.0,1.0,0.0,中性情感,5.745311320563342,23a189aa218d16fd4762c4a4dcd593e54e93fcc89ad6cfba4b83e4f86e6622cd
3,CoCo都可(台北吳興店),劉彩婷,1,晚上買個飲料是因為太晚去了嗎？櫃檯的點餐小姐態度超差。一顆都不想給,已經準備好，請給我一段中文文本，我將將其轉換成英文並回應結果。,3 個月前,0.0,0.0,1.0,0.0,中性情感,3.290804499042209,6e87ce5757e0b737a7fb7c850fc1dd1230ebbbfb1a5fa4a9114ba9319af92df2
3,CoCo都可(台北吳興店),tina,1,"12點預定12：50取飲料，因為有事情拖到 13：10過去，連做都沒做，他說現在幫我做，結果現場比我晚點餐的人都拿到了，我還沒拿到
現場都空了只剩我的時候，才發現沒做我的，最後13：24才拿到，那我預定幹嘛。",無法完成您的要求,2 個月前,0.0,0.0,1.0,0.0,中性情感,4.112866967912214,bee68fef65b699b3a6e0e63ddc9c6625bfe1d1e4145ae51fce00ce8c7aec542f
3,CoCo都可(台北吳興店),Jason Jin,5,"先為兩個帥哥店員
積極的幫我處理問題超級大加分
全台第一間自助點餐CoCo
登門！",-CoCo-,8 個月前,0.0,0.0,1.0,0.0,中性情感,3.736903968340018,953cdf86158709b217588e06268c031d57c654cbba7020480fd1f3ef8e477c85
3,CoCo都可(台北吳興店),蔡瑋城,1,連著兩天都來買飲料 兩天都遇到不同的女店員點餐 但是都有統一的服務態度 就是臉非常臭 態度有夠差,請提供中文文本，我們可以進行中譯英的工作。,4 個月前,0.0,0.0,1.0,0.0,中性情感,3.4681431495612274,3fa5004107ad883ad80b1abc1c051ff1853d19e7b6089e63bae9c5b85583bc48
3,CoCo都可(台北吳興店),張玧琋,1,"訂了兩杯飲料，到現場找不到單就算了
飲料給的冰塊是一整杯滿的，飲料都喝不到
真的沒喝過這麼糟糕的飲料",我 sẵn sàng幫助了！請 PROVIDE 中文文本，我將進行中文字轉為英文。,2 個月前,0.0,0.0,1.0,0.0,中性情感,3.2850831932039766,2561dc03c97b7304af558dde368484cbcf4c3f254c017fc95c15ef8bebb2976b
11,五桐號 WooTEA(台北吳興店),Yun Wu,2,"2022/11
玉堂春茶王（大杯45元）之前在別的分店喝過，這間的也好喝。星星只評2星是因為店員。

有一位眼睛大大的、妝有點濃的女店員，我的飲料好了，她就放在出餐口，也沒有告知一聲，一般都是出餐的時候會說幾號好了或是某某飲料好了。

是我主動再過去問說「請問這是我的嗎？」她還一副狀況外，一下又回頭跟男店員不知道在講什麼，之後才說「茶王」，我也是想說啊所以是我的嗎？茶王也有可能是別人的啊？而且我的單就是妳點的，如果記不了人那就給號碼單，避免這種窘境。

建議貴店還是要加強一下人員的教育訓練，不然客人會覺得超莫名其妙的。",2022年11月,2 年前,0.0,0.0,1.0,0.0,中性情感,8.290347478332041,2514bb1744202de8883eee30ae251400c1f38861d3a1f87d43a00c7dec3f2094
11,五桐號 WooTEA(台北吳興店),一一,1,"剛點了一杯綠茶凍手沖泰奶

裡面完全沒綠茶凍
不會要告訴我綠茶凍被攪碎融合進奶茶裡了吧?

有夠可笑
把客人當白痴",沒有中文文本給您。,2 個月前,0.0,0.0,1.0,0.0,中性情感,4.222938487805704,545bf47018f943f3cde2d5df8e138f4d41d488d884cf5989c834ba54ec764f80
11,五桐號 WooTEA(台北吳興店),Ruby Chen,3,桂花烏龍凍飲跟杏仁五桐茶都很好喝，杏仁味不會太重，甜度冰塊不等調。,請給我一段中文文本，我會立即進行中翻英。,1 年前,0.0,0.0,1.0,0.0,中性情感,3.818533724930992,aa83bff565c9eaf656ce7786541889d555a7a155232b6bc97849c412f9c36ac8
11,五桐號 WooTEA(台北吳興店),梁珈滋,1,快兩點來這家五桐號買了一杯茉莉綠茶拿鐵加珍珠，一開始跟一位眼睛大大的女店員點餐，服務態度就很好沒什麼問題，但點完餐在等飲料的時候，另一個女店員突然就用態度極差的語氣大喊拿鐵加珍珠，想當然因為我點的不是單純拿鐵加珍珠就沒想到是我的，畢竟那時候也蠻多人在等，但她又超兇的大喊了一句拿鐵加珍珠我就有點疑惑這態度是誰欠你錢了嗎甚至也不是叫超久又沒人去拿的狀況⋯⋯最後她終於喊綠茶拿鐵加珍珠，我才清楚知道這杯是我的，不懂那位店員不喊清楚之外，從第一句態度和口氣就極差是怎麼回事，整天的好心情都被這一趴給毀了，只能幫另一位女店員感到惋惜，要跟一個情緒管理不佳的人一起上班，本來是之前看棒球的廣告來買看看的，看來第一次買就是最後一次了,"很好！您給我的中文文本為：

⋯⋯

我將直接進行中譯工作，下面是結果：

Please wait ...",10 個月前,0.32,0.0,0.69,0.32,正向情感,7.769258519188339,0cd470d39dae58a79c1e8f19693113168acf14a9fa6f4e891dab23c30b9e7b6e
11,五桐號 WooTEA(台北吳興店),YJ,1,"綠茶凍五銅拿鐵 茶凍超級少
買了那麼多次五銅號 就這家最摳門料超少，總店可以來視察一下嗎？",我準備好，請給我一段中文文本進行中翻英!,3 個月前,0.0,0.0,1.0,0.0,中性情感,3.7200173704132586,1b74b87a2a350fae1cafb36366d154f439601bdfb5274c5329c149cc80fe186c
20,武林茶(台北永吉店),Comet hu,4,"看菜單寫小山抹茶微苦甜，點之前有先問了店員是否粉本身就會甜，店員說不甜我才放心點無糖的，結果其實是甜的😓
店員態度親切，飲料品項眾多，可惜沒有提供飲品正確的資訊。",請提供中文文本，我 sẽ立即進行中翻英工作。,2 個月前,0.0,0.0,1.0,0.0,中性情感,5.095450772710387,1dd7b8c6969255ee20678ca0f1c53ac152237857cfc6500eac4fffd6936ec844
20,武林茶(台北永吉店),Max White,4,"凍頂檸檬晶凍飲不錯喝，不過不常喝檸檬相關的飲料，就算加微糖也覺得有點酸😂
但裡面加晶凍還不錯喝👍
如果不習慣喝很酸的可能要改點別的！",請給我中文文本，我會進行中翻英的翻譯。,9 個月前,0.0,0.0,1.0,0.0,中性情感,4.336610546508184,0af870ee1e5864a415418d989e5d0a7d62327e33b2318682d35f02d4e32a5fa3
20,武林茶(台北永吉店),Phil,5,飲料有點貴，但料真的給的超多，喝起來也不會太膩，很推。,這是因為沒有提供任何中文文本需要翻譯。請給我一個段落或短文章的中文文本，我們可以進行中翻英工作。,5 個月前,0.0,0.0,1.0,0.0,中性情感,2.97844523162312,eac807737d1882a9fc8c557d7ad81717714b13b04f27b219e12d8b73103b8a0f
20,武林茶(台北永吉店),CHUN MEI TSAI (jennifer),4,與同事合買來喝，真的還不錯喝，我選葡萄柚多多，而且還能看到葡萄柚的果粒，唯獨忘了少糖，有點甜。,請提供中文文本，我將直接進行中翻英轉換。,1 年前,0.0,0.0,1.0,0.0,中性情感,3.6016820252591173,998e8153507bbfd312117eb8cb1241a3a47ba3137a40acf9c859336f29b9f2d8
20,武林茶(台北永吉店),Edison Black,5,"推~杉夏高山青茶
現沖台灣茶可以維持這個價位不漲價，一定要多多支持...
研究了一下附近幾家新開的飲料店都大量引進越南茶，覺得還是這家100%台灣茶比較讓人放心享用",... 100%,3 個月前,0.0,0.0,1.0,0.0,中性情感,5.083252390462924,170aa5bb74f0f0e7349e8788a652c0f47d79c679be432970db8778fa4526f7a5
